elapsed_time,roll,roll_speed,pitch,pitch_speed,z,z_speed,yaw,yaw_speed,control_x,control_y,control_z,control_yaw
1.30,0.00019251726778199058,0.0006831337265157864,0.02450651544556699,-0.2667503766042585,0.8278768596300139,-0.005644106947323522,-2.716784140214384e-05,-9.405875061628003e-05,0,0,0,0
1.32,0.00020455241138135822,0.00040870958755578283,0.01922668404883778,-0.21702206312009353,0.8277585255259419,-0.005138859091795133,-2.8304561111842224e-05,-7.714496761967193e-05,0,0,0,0
1.34,0.00020830439522468228,0.0002746846649200784,0.016972512646359014,-0.1952583767353101,0.8277034846177944,-0.004892149652251983,-2.8783591256279094e-05,-2.758654988369441e-05,0,0,0,0
1.36,0.00021150507465538475,2.3313487696233606e-05,0.013126249686282307,-0.15738246824504684,0.8276013882121673,-0.004415205153219142,-2.965732469102235e-05,-1.5444911786076623e-05,0,0,0,0
1.38,0.00020939206435279916,-0.0002083373650799642,0.010061101074827404,-0.12354901646018182,0.8275096431193324,-0.003950409519969246,-3.0378404895633006e-05,-5.2504179358136955e-06,0,0,0,0
1.40,0.0002027926132445136,-0.0003879545961307827,0.007646671178464866,-0.0973712624624175,0.8274276155249041,-0.00352635680252465,-3.0901100641247114e-05,4.3146714401335476e-06,0,0,0,0
1.42,0.00019258503881333747,-0.0005305507173096746,0.005764297123787895,-0.07558579748642419,0.8273546842158259,-0.0031280916184520443,-3.1277882814414e-05,9.714754787993109e-06,0,0,0,0
1.44,0.00018643409092475066,-0.0005846543693862808,0.004988759090786493,-0.0665035269242473,0.8273213992044973,-0.002942737288880473,-3.144909605994519e-05,-3.0676973716154536e-05,0,0,0,0
1.46,0.00017267021876918935,-0.0006595126883515702,0.003706358542998725,-0.05145492770681951,0.8272606694102101,-0.0026005668263629155,-3.16783940344547e-05,-2.7334976479401193e-05,0,0,0,0
1.48,0.0001575972858061133,-0.0007038832402125175,0.0027237398311527323,-0.03910525339722498,0.8272071435614285,-0.0022879052705037832,-3.180712622176516e-05,-2.2767126653978576e-05,0,0,0,0
1.50,0.00014189168780445082,-0.0007210671215268689,0.0019825739451910206,-0.029106909190334852,0.8271601207067302,-0.0020046652286770713,-3.184663235150389e-05,-2.1044924142302573e-05,0,0,0,0
1.52,0.00012612377753623514,-0.0007104498969722363,0.0014330154658805105,-0.02157145971837182,0.827118936830479,-0.0017561612527384847,-3.185250851582085e-05,-2.015091400296236e-05,0,0,0,0
1.54,0.00011083883764908575,-0.0006786499534840107,0.0010254575503865768,-0.016038725305272977,0.8270828509754173,-0.001539631162869059,-3.183974108785942e-05,-1.9637146235867286e-05,0,0,0,0
1.56,0.0001035046515811058,-0.000657049355604937,0.0008625788769201421,-0.013850517742495334,0.827066508131418,-0.0014422107005400827,-3.180540501767044e-05,2.2694572011505914e-05,0,0,0,0
1.58,8.959524405637739e-05,-0.0006085887773077671,0.0006034036046509138,-0.01010527290844715,0.8270369172237766,-0.0012613860646339971,-3.1808606817912465e-05,2.0394379224093125e-05,0,0,0,0
1.60,7.683187566770374e-05,-0.0005540750731726347,0.0004159668017225271,-0.00717665155761928,0.8270110518601359,-0.0011000204393568592,-3.1847610245379716e-05,2.0210917762572195e-05,0,0,0,0
