elapsed_time,roll,roll_speed,pitch,pitch_speed,z,z_speed,yaw,yaw_speed,control_x,control_y,control_z,control_yaw
1.38,-0.00019944636658045443,-3.571660372750256e-05,-0.0001705470611701996,0.0008354718795651555,1.0010169119971972,0.0014098804047510303,0.9663283342932363,0.13128185499064082,0,0,0,0
1.40,-0.0001847645149555664,-4.9026934619557394e-05,-0.00015928746055467096,0.0008409291754982877,1.0010450531775472,0.0011686409668773723,0.9690352397103336,0.11592186384095075,0,0,0,0
1.42,-0.00017025543762832612,-5.8845220061153975e-05,-0.00014789835557680632,0.0008304683251045327,1.0010684446374254,0.0009735656296125154,0.9714276690780274,0.10252388832773418,0,0,0,0
1.44,-0.0001560994058895598,-6.666546962924886e-05,-0.00013656820064561376,0.0008122579269722364,1.0010878270534567,0.0008011128543967846,0.9735379037164501,0.09014400050555535,0,0,0,0
1.46,-0.00014919534322908458,-6.95023905009395e-05,-0.00013096970257077097,0.0007989602807811824,1.0010961915976464,0.000727491720040875,0.9744953763137028,0.08450739723124676,0,0,0,0
1.48,-0.00013583293400724992,-7.340147327409626e-05,-0.00012001278925619149,0.0007659636592771547,1.0011107029210178,0.0006005199447963598,0.9762361551806282,0.07431788267075763,0,0,0,0
1.50,-0.00012313757410048208,-7.557827368132725e-05,-0.00010945653657410298,0.0007275774366905382,1.0011226013561605,0.0004924346081434237,0.9777620957668058,0.06512608307935558,0,0,0,0
1.52,-0.00011121026735878794,-7.541197707856918e-05,-9.942604247298211e-05,0.00068283142341464,1.0011324700276594,0.0004098395468541362,0.9791050995131506,0.05735483555546513,0,0,0,0
1.54,-0.00010010256822526099,-7.38880066399682e-05,-8.999244835658221e-05,0.0006354954636476173,1.0011406945022938,0.0003421183765541372,0.98028784452377,0.05051185040579039,0,0,0,0
1.56,-8.983400259460288e-05,-7.129467608802748e-05,-8.119438212816949e-05,0.0005873240300968935,1.0011475681476927,0.00028784561703571425,0.9813294368137084,0.044592420857428476,0,0,0,0
1.58,-8.501404678728963e-05,-6.977873175702602e-05,-7.703996071056348e-05,0.0005632306846866327,1.0011505872836304,0.0002637316101135952,0.9818035721059613,0.041893261674770574,0,0,0,0
1.60,-7.599529274697624e-05,-6.631602584276718e-05,-6.92213841714139e-05,0.0005156696472380827,1.001155896272782,0.00022226715795031798,0.9826664613296009,0.03693895361518362,0,0,0,0
1.62,-6.778140885518606e-05,-6.248397182556279e-05,-6.204771184982908e-05,0.00046981574731325105,1.0011603828802524,0.00018837313748331128,0.9834277970208679,0.03261894149160391,0,0,0,0
1.64,-6.0333820167844244e-05,-5.847326688879128e-05,-5.5497333161820066e-05,0.00042586385466845337,1.0011641924024373,0.00015957222744832094,0.9841002234449674,0.02875822630714434,0,0,0,0
1.66,-5.3614122665392694e-05,-5.4361887215757184e-05,-4.954536537567298e-05,0.00038443392175156055,1.0011674239960864,0.0001355872435213939,0.9846931185179535,0.025366193875577214,0,0,0,0
1.68,-5.051422578505338e-05,-5.230145575503852e-05,-4.6785001243846585e-05,0.000364608840363906,1.0011688503062655,0.0001248505915750889,0.984962394693795,0.0237540884090796,0,0,0,0
1.70,-4.480183542309721e-05,-4.825087357191767e-05,-4.167210879525706e-05,0.0003273686717407575,1.0011713756896305,0.00010620204107160621,0.985452111976699,0.02092045446263115,0,0,0,0
1.72,-3.968893688544535e-05,-4.435275481063364e-05,-3.706551088850904e-05,0.0002935533892390882,1.0011735291582815,9.079395575075378e-05,0.9858837921077528,0.018454952599273915,0,0,0,0
1.74,-3.51239637656592e-05,-4.0598220742563585e-05,-3.2925896385002365e-05,0.00026228137665789656,1.0011753678925144,7.746958607796125e-05,0.9862641538802864,0.01624448950277938,0,0,0,0
1.76,-3.1053032340765634e-05,-3.7038556133188695e-05,-2.921155225506551e-05,0.0002340749366586441,1.0011769440912903,6.640450277470387e-05,0.9865997421962514,0.014318855340020194,0,0,0,0
1.78,-2.7430363733875552e-05,-3.368771383693099e-05,-2.588661475398273e-05,0.0002086155354477319,1.0011782975982937,5.7125444577877075e-05,0.9868957912884807,0.012637863560927004,0,0,0,0
1.80,-2.5774878706915764e-05,-3.208481668486686e-05,-2.4360346929830205e-05,0.00019667509567193776,1.0011789003608973,5.291302844722146e-05,0.9870303441338016,0.01190198814008876,0,0,0,0
1.82,-2.2749301981376678e-05,-2.9048341957394242e-05,-2.1558882249035556e-05,0.00017467004944457447,1.0011799765965186,4.5496862542590425e-05,0.9872751474948216,0.010494507542818731,0,0,0,0
1.84,-2.006737867298994e-05,-2.626259831239896e-05,-1.9061908896107004e-05,0.0001551662194129782,1.0011809036727939,3.9258019371934906e-05,0.9874911321383741,0.00926874501047194,0,0,0,0
1.86,-1.768913490267265e-05,-2.3707879287957388e-05,-1.68362984383596e-05,0.00013783543341106046,1.0011817051036087,3.398328035838566e-05,0.9876820243224993,0.008199524761116024,0,0,0,0
1.88,-1.558200750132832e-05,-2.1329294410690192e-05,-1.4854780243738312e-05,0.00012207423787586921,1.0011823991848874,2.9367612345542127e-05,0.9878508751593164,0.0072439917603943065,0,0,0,0
1.90,-1.46221414349752e-05,-2.0228115897494693e-05,-1.3948793921809597e-05,0.00011494858912386869,1.0011827102248474,2.7366983489078736e-05,0.9879277629347559,0.006777971743608131,0,0,0,0
1.92,-1.2875395795148317e-05,-1.8103364907193623e-05,-1.2294108971286799e-05,0.000101334795333144,1.0011832677842283,2.359692947227994e-05,0.9880678511636354,0.005970335191084504,0,0,0,0
1.94,-1.1338425381659488e-05,-1.6187211483017994e-05,-1.083119146317736e-05,8.935932718097059e-05,1.0011837489365263,2.03847746912035e-05,0.988191361359199,0.005265227792400633,0,0,0,0
1.96,-9.984225018985718e-06,-1.4476647872139444e-05,-9.536566623919903e-06,7.892145506525338e-05,1.0011841650985116,1.7648548289876877e-05,0.9883004288437413,0.004650634248857467,0,0,0,0
1.98,-8.790241351260721e-06,-1.2904966392962248e-05,-8.390462481881423e-06,6.950904787171816e-05,1.0011845254386365,1.5233927722284517e-05,0.9883968153470225,0.004097081768556225,0,0,0,0
